movieId,title,genres,year
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,1951.0
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,1964.0
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,1956.0
5644,"Pride of the Yankees, The (1942)",Drama,1942.0
5649,Horror of Dracula (Dracula) (1958),Horror,1958.0
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,1964.0
5799,Exodus (1960),Drama|Romance|War,1960.0
5802,"World of Henry Orient, The (1964)",Comedy,1964.0
5826,Rio Grande (1950),Romance|Western,1950.0
5836,Houseboat (1958),Comedy|Romance,1958.0
5899,Zulu (1964),Action|Drama|War,1964.0
5963,"Children's Hour, The (1961)",Drama,1961.0
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,1940.0
5975,War and Peace (1956),Drama|Romance|War,1956.0
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,1957.0
6020,Alice Adams (1935),Comedy|Drama,1935.0
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,1964.0
6030,Girls! Girls! Girls! (1962),Comedy|Musical,1962.0
6031,Imitation of Life (1959),Drama|Romance,1959.0
6035,Pépé le Moko (1937),Crime|Drama|Romance,1937.0
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,1956.0
6178,"Patch of Blue, A (1965)",Drama|Romance,1965.0
6181,"Red Badge of Courage, The (1951)",Drama|War,1951.0
6182,"Thrill of It All, The (1963)",Comedy,1963.0
6183,Pillow Talk (1959),Comedy|Musical|Romance,1959.0
6225,King of Kings (1961),Drama,1961.0
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,1942.0
6237,"Glenn Miller Story, The (1953)",Drama,1953.0
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,1959.0
6254,"Awful Truth, The (1937)",Comedy|Romance,1937.0
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,1950.0
6302,Beginning of the End (1957),Sci-Fi,1957.0
6357,High Society (1956),Comedy|Musical|Romance,1956.0
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,1953.0
6390,Silk Stockings (1957),Musical,1957.0
6405,Treasure Island (1950),Adventure|Children,1950.0
6412,Destry Rides Again (1939),Comedy|Western,1939.0
6422,Shenandoah (1965),Drama|War|Western,1965.0
6429,Winchester '73 (1950),Western,1950.0
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,1929.0
6434,"Objective, Burma! (1945)",War,1945.0
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,1965.0
6449,From the Terrace (1960),Drama,1960.0
6452,"Long, Hot Summer, The (1958)",Drama,1958.0
6453,Man of Aran (1934),Documentary,1934.0
6460,"Trial, The (Procès, Le) (1962)",Drama,1962.0
6461,"Unforgiven, The (1960)",Drama|Western,1960.0
6477,"Song of Bernadette, The (1943)",Drama,1943.0
6514,Ring of Terror (1962),Horror,1962.0
6515,You Only Live Once (1937),Crime|Film-Noir,1937.0
6516,Anastasia (1956),Drama,1956.0
6527,Scaramouche (1952),Adventure|Romance,1952.0
6561,"Mouse That Roared, The (1959)",Comedy|War,1959.0
6578,"Kiss Me, Stupid (1964)",Comedy,1964.0
6579,"One, Two, Three (1961)",Comedy,1961.0
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,1947.0
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,1964.0
6611,Umberto D. (1952),Drama,1952.0
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,1953.0
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,1953.0
6650,Kind Hearts and Coronets (1949),Comedy|Drama,1949.0
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,1963.0
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,1958.0
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,1948.0
6662,"Pink Panther, The (1963)",Comedy|Crime,1963.0
6669,Ikiru (1952),Drama,1952.0
6777,Judgment at Nuremberg (1961),Drama,1961.0
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,1939.0
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,1954.0
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,1960.0
6837,Love Affair (1939),Comedy|Drama|Romance,1939.0
6856,Yankee Doodle Dandy (1942),Drama|Musical,1942.0
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,1962.0
6911,"Jolson Story, The (1946)",Musical,1946.0
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,1941.0
6918,"Unvanquished, The (Aparajito) (1957)",Drama,1957.0
6967,Dead of Night (1945),Horror|Mystery,1945.0
6970,Desk Set (1957),Comedy|Romance,1957.0
6981,"Ordet (Word, The) (1955)",Drama,1955.0
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,1952.0
6983,Jane Eyre (1944),Drama|Romance,1944.0
6984,"Tale of Two Cities, A (1935)",Drama,1935.0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,1928.0
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,1925.0
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,1955.0
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,1933.0
7050,Follow the Fleet (1936),Comedy|Musical|Romance,1936.0
7052,Mary of Scotland (1936),Drama,1936.0
7053,Roberta (1935),Comedy|Musical|Romance,1935.0
7054,Little Women (1949),Drama,1949.0
7055,Swing Time (1936),Comedy|Musical|Romance,1936.0
7056,"Public Enemy, The (1931)",Action|Crime|Drama,1931.0
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,1935.0
7058,Life with Father (1947),Comedy,1947.0
7059,National Velvet (1944),Children|Drama,1944.0
7061,Dark Victory (1939),Drama|Romance,1939.0
7062,Birdman of Alcatraz (1962),Drama,1962.0
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,1946.0
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,1965.0
7070,Red River (1948),Action|Adventure|Western,1948.0
7072,Stagecoach (1939),Action|Drama|Romance|Western,1939.0
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,1964.0
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,1956.0
7078,Jezebel (1938),Drama,1938.0
7079,"Hunchback of Notre Dame, The (1939)",Drama,1939.0
7080,42nd Street (1933),Drama|Musical|Romance,1933.0
7082,That Touch of Mink (1962),Comedy|Romance,1962.0
7085,Send Me No Flowers (1964),Comedy|Romance,1964.0
7086,Pygmalion (1938),Comedy|Drama,1938.0
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,1959.0
7091,Horse Feathers (1932),Comedy,1932.0
7092,Anna Karenina (1935),Drama|Romance,1935.0
7114,"Collector, The (1965)",Drama|Horror|Thriller,1965.0
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,1955.0
7121,Adam's Rib (1949),Comedy|Romance,1949.0
7131,"Summer Place, A (1959)",Drama,1959.0
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,1935.0
7181,Ship of Fools (1965),Drama,1965.0
7206,Mon Oncle (My Uncle) (1958),Comedy,1958.0
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,1941.0
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,1953.0
7211,People Will Talk (1951),Comedy|Romance,1951.0
7212,I Was a Male War Bride (1949),Comedy|Romance,1949.0
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,1944.0
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,1941.0
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,1947.0
7218,"Ox-Bow Incident, The (1943)",Drama|Western,1943.0
7219,They Drive by Night (1940),Drama,1940.0
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,1938.0
7223,D.O.A. (1950),Drama|Film-Noir|Mystery,1950.0
7234,"Strada, La (1954)",Drama,1954.0
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,1958.0
7245,Tormented (1960),Horror|Thriller,1960.0
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,1951.0
7303,The Diary of Anne Frank (1959),Drama|War,1959.0
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,1939.0
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,1943.0
7335,Pickup on South Street (1953),Film-Noir,1953.0
7344,"Wrong Arm of the Law, The (1963)",Comedy|Crime,1963.0
7357,Peyton Place (1957),Drama|Romance,1957.0
7386,"Ten Commandments, The (1956)",Adventure|Drama,1956.0
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,1965.0
7395,Cheaper by the Dozen (1950),Comedy|Drama,1950.0
7479,Watch on the Rhine (1943),Drama,1943.0
7493,"Three Faces of Eve, The (1957)",Drama,1957.0
7560,Fail-Safe (1964),Drama|Thriller|War,1964.0
7564,Kwaidan (Kaidan) (1964),Horror,1964.0
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,1940.0
7581,"Fountainhead, The (1949)",Drama,1949.0
7584,Woman of the Year (1942),Comedy|Romance,1942.0
7614,Oklahoma! (1955),Musical|Romance|Western,1955.0
7619,"Miracle Worker, The (1962)",Drama,1962.0
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,1953.0
7702,"Bells of St. Mary's, The (1945)",Drama,1945.0
7705,Pat and Mike (1952),Comedy|Romance,1952.0
7706,Animal Crackers (1930),Comedy|Musical,1930.0
7713,Cat People (1942),Drama|Horror|Romance|Thriller,1942.0
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,1946.0
7748,Pierrot le fou (1965),Crime|Drama,1965.0
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,1938.0
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,1963.0
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,1957.0
7772,Undercurrent (1946),Film-Noir|Thriller,1946.0
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,1960.0
7822,Mogambo (1953),Adventure|Drama|Romance,1953.0
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,1947.0
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,1939.0
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,1945.0
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,1941.0
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,1936.0
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,1947.0
7839,Love Crazy (1941),Comedy,1941.0
7840,Gunga Din (1939),Adventure|Comedy|War,1939.0
7883,I Walked with a Zombie (1943),Drama|Horror,1943.0
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,1964.0
7896,Ride the High Country (1962),Adventure|Drama|Western,1962.0
7916,Gidget (1959),Comedy,1959.0
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,1949.0
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,1958.0
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,1963.0
7937,"Silence, The (Tystnaden) (1963)",Drama,1963.0
7938,Winter Light (Nattvardsgästerna) (1963),Drama,1963.0
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,1961.0
7940,The Magician (1958),Drama,1958.0
7943,"Killers, The (1946)",Crime|Film-Noir,1946.0
7944,"Night of the Iguana, The (1964)",Drama|Thriller,1964.0
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,1959.0
8008,Brigadoon (1954),Fantasy|Musical|Romance,1954.0
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,1932.0
8057,Sweet Bird of Youth (1962),Drama,1962.0
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,1955.0
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,1927.0
8126,Shock Corridor (1963),Drama,1963.0
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,1956.0
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,1959.0
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,1959.0
8143,Lola Montès (1955),Drama,1955.0
8153,Lust for Life (1956),Drama,1956.0
8154,"Dolce Vita, La (1960)",Drama,1960.0
8167,Captain Blood (1935),Action|Adventure|Romance,1935.0
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,1954.0
8189,Zazie dans le métro (1960),Comedy,1960.0
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,1964.0
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,1960.0
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,1959.0
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,1953.0
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,1931.0
8232,I Love You Again (1940),Comedy|Drama,1940.0
8236,While the City Sleeps (1956),Drama|Film-Noir,1956.0
8239,Viridiana (1961),Comedy|Drama,1961.0
8275,College (1927),Comedy,1927.0
8302,"Front Page, The (1931)",Comedy|Drama|Romance,1931.0
8331,"Man Who Came to Dinner, The (1942)",Comedy,1942.0
8335,Make Way for Tomorrow (1937),Drama,1937.0
8336,"Major and the Minor, The (1942)",Comedy|Romance,1942.0
8337,"Caine Mutiny, The (1954)",Drama|War,1954.0
8338,Black Narcissus (1947),Drama,1947.0
8341,Oliver Twist (1948),Adventure|Crime|Drama,1948.0
8385,Lover Come Back (1961),Comedy|Romance,1961.0
8410,Suddenly (1954),Crime|Drama|Film-Noir,1954.0
8424,"Divorcee, The (1930)",Drama|Romance,1930.0
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,1949.0
8447,This Island Earth (1955),Sci-Fi,1955.0
8450,Anthony Adverse (1936),Adventure|Romance,1936.0
8451,Blackboard Jungle (1955),Drama,1955.0
8458,To Each His Own (1946),Drama,1946.0
8459,"Heiress, The (1949)",Drama|Romance,1949.0
8461,Dragon Seed (1944),Drama|War,1944.0
8462,Executive Suite (1954),Drama,1954.0
8463,Johnny Belinda (1948),Drama,1948.0
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,1942.0
8477,"Jetée, La (1962)",Romance|Sci-Fi,1962.0
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,1940.0
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,1945.0
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,1959.0
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,1960.0
8491,White Heat (1949),Crime|Drama|Film-Noir,1949.0
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,1951.0
8494,"Cincinnati Kid, The (1965)",Drama,1965.0
8502,Show Boat (1951),Drama|Musical|Romance,1951.0
8507,Freaks (1932),Crime|Drama|Horror,1932.0
8518,Anna Christie (1930),Drama,1930.0
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,1931.0
8542,"Day at the Races, A (1937)",Comedy|Musical,1937.0
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,1938.0
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,1933.0
8611,"Farmer's Daughter, The (1947)",Comedy,1947.0
8617,Butterfield 8 (1960),Drama,1960.0
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,1962.0
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,1965.0
8650,Long Day's Journey Into Night (1962),Drama,1962.0
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,1933.0
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,1940.0
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,1956.0
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,1955.0
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,1947.0
8711,Mr. Blandings Builds His Dream House (1948),Comedy,1948.0
8712,My Favorite Wife (1940),Comedy|Romance,1940.0
8714,Night and Day (1946),Drama|Musical,1946.0
8718,"Snake Pit, The (1948)",Drama,1948.0
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,1963.0
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,1961.0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,1963.0
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,1942.0
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,1946.0
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,1965.0
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,1942.0
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,1945.0
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,1946.0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,1953.0
8875,"Come Back, Little Sheba (1952)",Drama,1952.0
8920,"Country Girl, The (1954)",Drama,1954.0
8921,"Rose Tattoo, The (1955)",Drama|Romance,1955.0
8989,Damn Yankees! (1958),Comedy|Musical,1958.0
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,1940.0
25752,"Freshman, The (1925)",Comedy,1925.0
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,1927.0
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,1928.0
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,1929.0
25773,Little Caesar (1931),Crime|Drama,1931.0
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,1932.0
25788,Scarface (1932),Crime|Drama,1932.0
25795,Dinner at Eight (1933),Comedy|Drama|Romance,1933.0
25797,Gold Diggers of 1933 (1933),Musical,1933.0
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,1934.0
25825,Fury (1936),Drama|Film-Noir,1936.0
25826,Libeled Lady (1936),Comedy|Romance,1936.0
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,1936.0
25833,Camille (1936),Drama|Romance,1936.0
25834,Captains Courageous (1937),Adventure|Drama,1937.0
25841,Stage Door (1937),Drama,1937.0
25850,Holiday (1938),Comedy|Drama|Romance,1938.0
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,1939.0
25856,Wuthering Heights (1939),Drama|Romance,1939.0
25865,"Letter, The (1940)",Drama|Film-Noir,1940.0
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,1941.0
25886,Random Harvest (1942),Drama|Romance,1942.0
25887,Tales of Manhattan (1942),Comedy|Drama,1942.0
25898,Day of Wrath (Vredens dag) (1943),Drama,1943.0
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,1944.0
25906,Mr. Skeffington (1944),Drama|Romance,1944.0
25923,Great Expectations (1946),Drama,1946.0
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,1946.0
25937,Easter Parade (1948),Musical|Romance,1948.0
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,1947.0
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,1948.0
25947,Unfaithfully Yours (1948),Comedy,1948.0
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,1949.0
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,1950.0
25962,King Solomon's Mines (1950),Action|Adventure|Romance,1950.0
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,1950.0
25996,"Star Is Born, A (1954)",Drama|Musical,1954.0
25999,The Wild One (1953),Drama,1953.0
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,1955.0
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,1955.0
26038,Teacher's Pet (1958),Comedy|Romance,1958.0
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,1959.0
26052,Pickpocket (1959),Crime|Drama,1959.0
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,1960.0
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,1961.0
26078,Advise and Consent (1962),Drama,1962.0
26082,Harakiri (Seppuku) (1962),Drama,1962.0
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,1962.0
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,1962.0
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,1963.0
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,1964.0
26122,Onibaba (1964),Drama|Horror|War,1964.0
26124,Robinson Crusoe on Mars (1964),Sci-Fi,1964.0
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,1965.0
26142,Major Dundee (1965),Adventure|War|Western,1965.0
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,1965.0
31030,I Remember Mama (1948),Children|Drama,1948.0
31116,Sergeant York (1941),Drama|War,1941.0
31260,Boys Town (1938),Drama,1938.0
31297,Gold Diggers of 1935 (1935),Comedy|Musical,1935.0
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,1960.0
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,1960.0
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,1954.0
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,1961.0
31737,Bunny Lake Is Missing (1965),Mystery|Thriller,1965.0
31851,Sons of the Desert (1933),Comedy,1933.0
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,1948.0
32060,"Cat and the Canary, The (1927)",Horror|Mystery,1927.0
32139,"Agony and the Ecstasy, The (1965)",Drama,1965.0
32160,Twentieth Century (1934),Comedy,1934.0
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,1958.0
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,1948.0
32469,We're No Angels (1955),Comedy|Crime|Drama,1955.0
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,1931.0
32875,Holiday (Jour de fête) (1949),Comedy,1949.0
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,1962.0
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,1962.0
33237,San Francisco (1936),Drama|Musical|Romance,1936.0
33312,"Cocoanuts, The (1929)",Comedy|Musical,1929.0
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,1961.0
33781,Quo Vadis (1951),Drama|Romance,1951.0
34018,At the Circus (1939),Comedy|Musical,1939.0
34482,"Browning Version, The (1951)",Drama,1951.0
35347,Animal Farm (1954),Animation|Drama,1954.0
35807,"Teahouse of the August Moon, The (1956)",Comedy,1956.0
37211,Go West (1940),Comedy|Musical|Western,1940.0
38164,"All This, and Heaven Too (1940)",Drama|Romance,1940.0
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,1965.0
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,1964.0
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,1965.0
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,1963.0
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,1926.0
46664,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,1948.0
47566,Born to Kill (1947),Crime|Drama|Film-Noir,1947.0
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,1956.0
47736,"Chump at Oxford, A (1940)",Comedy,1940.0
48649,Chapayev (1934),Drama|War,1934.0
49688,"Dam Busters, The (1955)",Action|Drama|War,1955.0
50354,The Return of Don Camillo (1953),Comedy,1953.0
50356,The Little World of Don Camillo (1952),Comedy,1952.0
50740,Seven Up! (1964),Documentary,1964.0
51573,Meshes of the Afternoon (1943),Fantasy,1943.0
54121,Broken Arrow (1950),Drama|Romance|Western,1950.0
55854,"Fugitive, The (1947)",Drama,1947.0
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,1954.0
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,1965.0
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,1936.0
67888,Man on the Flying Trapeze (1935),Comedy,1935.0
68872,Paisan (Paisà) (1946),Drama|War,1946.0
70492,Winds of the Wasteland (1936),Western,1936.0
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,1955.0
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,1958.0
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,1949.0
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,1944.0
73501,Pekka ja Pätkä Suezilla (1958),Comedy,1958.0
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,1964.0
74089,Peter Pan (1960),Children|Fantasy|Musical,1960.0
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,1963.0
75947,Mondo Cane (1962),Documentary,1962.0
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,1933.0
81681,I Shot Jesse James (1949),Drama|Romance|Western,1949.0
83969,Down Argentine Way (1940),Comedy|Drama|Romance,1940.0
84246,It Happened on Fifth Avenue (1947),Comedy|Romance,1947.0
84512,Girls About Town (1931),Comedy,1931.0
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,1957.0
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,1961.0
89939,Gigi (1949),Comedy,1949.0
90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama,1964.0
91666,Last Holiday (1950),Comedy|Drama|Romance,1950.0
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,1962.0
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,1963.0
93114,Ro.Go.Pa.G. (1963),Comedy|Drama,1963.0
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,1959.0
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,1964.0
96084,Hands Over the City (Le mani sulla città) (1963),Drama,1963.0
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,1960.0
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,1949.0
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,1964.0
114335,La cravate (1957),(no genres listed),1957.0
116718,Volga - Volga (1938),Comedy|Musical,1938.0
120761,By the Law (1926),Drama,1926.0
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,1963.0
121342,Carry on Cruising (1962),Comedy|Romance,1962.0
123545,The Blue Lagoon (1949),Drama|Romance,1949.0
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,1956.0
